class,tweet_id,tweet_text_clean,word2vec_0,word2vec_1,word2vec_2,word2vec_3,word2vec_4,word2vec_5,word2vec_6,word2vec_7,word2vec_8,word2vec_9,word2vec_10,word2vec_11,word2vec_12,word2vec_13,word2vec_14,word2vec_15,word2vec_16,word2vec_17,word2vec_18,word2vec_19,word2vec_20,word2vec_21,word2vec_22,word2vec_23,word2vec_24,word2vec_25,word2vec_26,word2vec_27,word2vec_28,word2vec_29,word2vec_30,word2vec_31,word2vec_32,word2vec_33,word2vec_34,word2vec_35,word2vec_36,word2vec_37,word2vec_38,word2vec_39,word2vec_40,word2vec_41,word2vec_42,word2vec_43,word2vec_44,word2vec_45,word2vec_46,word2vec_47,word2vec_48,word2vec_49
anorexia,ab3c2cff9fac,pod hac ejercici llam ir cas abuel put famili,-0.09122552,-0.23424996,-0.11864963,-0.03262427,0.4471742,-0.0010371001,0.044286206,0.3379973,-0.96307826,-0.27199614,0.28032616,-0.586149,-0.15835136,0.72481626,-0.44227427,0.30161306,0.86616534,0.4027387,-0.18527086,-0.62838125,0.25882965,1.0171818,0.70999753,0.25176015,-0.07667926,1.0808468,0.57965875,-0.13400637,-0.21284989,0.0206774,0.2703054,-0.2761153,0.1005879,0.08286692,-0.25331047,0.37501228,0.7402602,-0.5344356,-0.27469647,-0.69921565,0.98066753,0.029902121,-0.19323412,-0.8032497,0.9808784,-0.1296122,-0.24998736,-0.37536496,-0.13097197,0.003125959
anorexia,0d9528ae63dc,dias baj pes asi si dan consej maravill,-0.42493534,-0.07560036,-0.128951,-0.43902296,-0.35890627,-0.77507347,0.3128606,0.2123409,-0.6189289,-0.20165929,0.34641948,-0.811217,0.49091214,0.52233064,-0.55733657,0.1996507,0.06629853,0.39011428,-0.48012617,0.3357454,-0.046355106,0.4167605,0.6235035,-0.074632026,-0.44004694,0.3339394,0.060728453,0.21231243,-0.050305832,0.38216117,0.63937014,-0.49111584,0.41620624,0.07602923,-0.33025527,0.4454773,0.6947282,-0.2912255,0.009111062,-0.37213746,0.8243007,-0.25805235,0.17691056,0.010790514,0.6791456,0.4670416,0.50758183,-0.40465578,0.5353994,-0.07810295
anorexia,ec54635a7c16,cuand aguant sient pued quier romp corazon mism,-0.6842021,0.012404166,-0.7716657,-0.7167477,0.42527595,-0.3332618,0.7591416,0.19120505,0.0028404596,-0.70506626,-0.20521058,-0.9248818,0.4817942,0.3773647,-0.12656283,0.46656793,0.4131204,-0.16031812,-0.986859,-0.8116692,0.39975923,-0.06254621,0.6859936,-0.0385314,0.04164116,0.24379355,-0.23603301,0.12794767,-0.337666,0.121507764,0.24708053,-0.16218397,-0.19045614,0.033954475,-0.014447778,0.14433536,0.5126866,0.30625704,-0.3541143,-0.018407058,0.8561952,-0.19719449,0.15337867,0.12550703,0.34789425,0.24237937,-0.12021525,-0.84940743,0.46317023,-0.022924533
control,529affa8746a,girl amig si queres armo diet detox,-0.2109298,-0.104592726,-0.04091845,0.01856381,-0.20627104,-0.7267502,0.41124806,0.20257367,-0.92936033,-0.08134544,0.5757203,-0.28935406,0.46883553,0.32886323,-0.65810937,-0.3847893,0.5921485,0.14575596,-0.47449926,-0.363113,0.49677524,-0.36138415,0.4982922,-0.56206405,0.39016697,0.5431971,-0.5244486,0.44356108,-0.48734546,0.48500606,-0.3007818,-0.87044555,0.11498951,0.06895008,-0.33779487,-0.50730556,0.45289811,-0.30072758,-0.3030301,-0.89583814,0.2857356,-0.22168472,0.66642237,-0.2650408,0.43123588,-0.0037106276,-0.44643718,-1.3087828,0.04195261,0.6518453
anorexia,febc8496512d,distint tip abdominal baj panz,-0.42593902,-0.37586772,-0.21419327,-0.06775286,0.1242574,-1.0072386,-0.2317752,0.91599035,-0.4329211,-0.010528768,-0.092679724,-0.92437917,0.46020642,0.3836538,-1.0007708,0.36474496,0.82422817,0.54926175,-0.7212467,0.040762745,-0.2365936,0.05720676,1.0794096,0.5910512,-0.53789055,0.7387135,-0.2779735,-0.7123947,-0.09195608,0.07891944,0.6629421,-0.43322378,0.5368611,0.65515506,0.5083051,0.32129744,0.37569094,-0.0028020025,0.4741734,-0.3058247,0.45831198,-0.06708586,-0.6630385,0.030009871,0.38136446,0.5079622,0.41085282,-0.5462576,0.37644985,0.40681124
anorexia,8eae253f73f2,muert gord,-0.17797649,0.3812512,-0.18577564,-0.6284201,-0.2761171,0.022776656,-0.045434594,0.19580415,-0.23347703,-0.35805634,-0.05990106,-1.1514531,0.4878369,0.111420594,-0.38119507,-0.39321703,0.51206654,0.8082979,-0.856202,-0.4712708,0.35410157,0.6092591,0.92848724,-0.7167248,1.2987016,0.10033435,-1.2821307,-0.09253572,-0.79907566,-0.3439027,0.21709026,0.63428557,0.1173628,-0.88694656,-0.48037666,-0.4722762,1.3775111,-0.034580797,-0.96837485,-0.5539768,0.8900434,0.46683794,0.073446326,-0.6507336,1.03191,-0.56354094,0.34596393,-0.80940187,1.089613,-0.41524917
anorexia,01718b58ee16,pens buen herman tal flac da,-0.4382179,0.029601932,-0.024584254,-0.01260588,0.02553027,0.14596508,0.32726943,0.9768846,-0.02027913,-0.68537873,-0.45353535,0.4242667,0.18465452,0.12079344,-0.25902554,0.52597,0.107092716,0.53481144,-0.9536659,-0.6796386,0.17753057,0.5218602,0.9262424,0.12631395,-0.15081601,0.9436304,-0.8602958,0.7842949,-1.1235287,-0.26161635,0.4782286,0.554473,-0.5143772,-0.09776328,-0.42460862,0.47079793,-0.0401005,-0.26229998,-0.35297528,-1.2269292,0.81676716,-0.34221062,-0.025933823,0.066423655,0.3187697,0.22622919,0.16362494,-0.09134061,0.33064556,0.05471136
anorexia,a6b1535790be,ayun total hoy lun clasic,0.3525081,-0.2637324,-0.5143892,0.14015023,0.32503018,-0.08974406,0.83872956,0.74790204,-0.2659971,-0.6533574,0.06257251,-1.1259608,0.33742443,0.015359658,-0.08071224,0.20037226,-0.14667168,0.37288827,-0.59734356,0.16231443,0.45043,0.67406577,0.1001875,-0.4610114,0.41882506,0.57720584,0.2489181,-0.30169398,-0.74818337,0.4352731,-0.068747275,-0.32065734,-0.82401544,-0.004432142,0.020831054,1.313214,0.71856815,-0.1279548,-0.45762047,0.054912455,0.8532564,0.24115483,-0.70528233,-0.24433728,0.39066857,-0.103398584,-0.5344575,-0.24214375,0.35876256,-0.13875668
anorexia,3b0d6f80c856,dart cuent gord mod diet extrem sol agu air dej nunc,-0.4020195,-0.34841487,-0.5338339,0.14656459,-0.018432245,-0.09540317,0.41891643,0.043015562,0.113208406,-0.321331,0.123074085,-0.7359617,0.60776323,0.5312737,-1.0162715,-0.047162484,-0.06824717,0.01650154,-0.7063881,-0.53990877,0.6204762,-0.2873488,0.714942,-0.45911753,0.2760969,0.7467293,-0.28506014,0.2438247,-0.7091521,0.24340571,-0.011681584,0.33459312,0.33496758,-0.087403744,-0.056089602,0.13114733,0.6439179,-0.56461686,-0.41528913,-0.63616556,0.76972824,0.6242282,0.0527902,-0.27104816,0.48471203,-0.40590194,-0.16801418,-0.7804692,0.5126998,0.30184802
anorexia,3af60746acd7,trabaj impuls concienci ciudadan riesg aparicion cambi cultural necesari minimic riesg,-0.3044016,-0.33334205,0.22517338,0.29726017,0.13762514,-0.6026277,0.4224558,1.1068006,-0.77393585,0.36231202,-0.20163092,-0.690106,0.26118562,-0.03607829,-0.4403387,-0.08105494,-0.19645625,0.73181146,0.27499425,-0.5912114,-0.45998815,0.74562365,1.0081038,-0.014666915,-0.15880604,0.09222593,0.039708182,0.44404984,-1.2385443,0.41938487,0.9922388,-0.16119605,-0.2862098,0.1989809,-0.7740627,-0.3121608,-0.3571727,-0.3571897,0.06923484,-0.28317788,0.8788677,-0.70838636,-0.8019764,-0.51300406,0.80377144,0.2778482,-0.42286074,-0.69386744,-0.2019379,0.24494146
control,4af4ce03ec44,vomit autoinduc mal estrategi,-0.20743819,0.06860363,-0.28517964,0.2048233,-0.085621916,0.6170768,0.02257248,0.4185772,-1.0512142,-0.059507154,0.43821898,-0.28748614,0.13434973,0.37866253,-0.31927007,0.19314264,-0.28964758,0.6481434,-0.7356036,-0.74049366,0.087490425,-0.057373058,0.81599236,-0.46197942,-0.14722005,0.60785013,-0.25366217,0.32509962,-0.6314805,-0.23254648,0.24870752,0.1175562,-0.6196877,-0.23854572,-0.3544163,-0.094325945,1.1924347,0.57270646,-0.11447987,-0.37588954,0.64684486,0.22265092,-0.037660092,0.3240891,0.13899396,0.5608409,-0.27859676,-0.2736004,0.0962395,-0.09900038
control,cdef6f71e53c,si dic plis pued señor com,-0.12581348,-0.0018959591,-0.0067246086,-0.2876173,-0.19442344,-0.21667652,0.24296246,0.41844702,-0.28996363,-0.2312209,-0.06519645,-0.19321561,0.057589725,-0.22284941,-0.18748325,-0.08002693,0.2706109,-0.03926375,-0.47851157,-0.3202866,0.3857045,0.005720878,0.68943673,0.14129454,0.32592183,0.3736314,0.19990118,-0.06707982,-0.3310496,-0.27154008,-0.3472936,-0.28309426,-0.20003533,-0.08079218,-0.4425187,-0.0025107637,0.32212296,-0.2226987,-0.48007238,-0.67025185,0.21083952,-0.4084659,0.6514997,0.19655912,0.890256,0.17045385,0.029280433,-0.046729162,0.55534047,0.050633017
control,077f439ef666,los mazindol auxili control pes adelgaz hambr girl,0.050771758,0.44114855,0.16181059,-0.10836063,-0.10090344,-0.697315,0.069495656,0.12680629,-0.012964219,0.14105234,-0.04341463,-0.87966156,0.04508961,0.69242525,-0.7379776,0.106455766,-0.09778457,0.43526274,-0.6955717,0.15062368,-0.15074523,0.19189456,1.2844895,-0.80190337,-0.10779971,0.40999997,-0.7626627,0.24325465,-0.40185133,-0.28641358,-0.42941886,-0.20019798,0.5556971,0.09143563,-0.40491217,-0.16587026,0.47803968,0.10670335,-0.80758876,-0.46552163,0.45769763,-0.34174263,0.39778703,-0.7835985,1.020815,-0.027605603,-0.75369275,-0.60679066,-0.059668396,-0.00044190325
control,ba98de07f3f2,mejor sol com com real si nutr evit tant problem color artificial,-0.3739071,0.24170858,0.31397644,-0.1066522,0.4994373,-0.027508253,0.7230552,0.49437252,-0.65147114,-0.08628744,0.18612085,-0.05472601,0.0486024,-0.025629908,-0.6305404,0.53191346,0.47233418,-0.047028527,-0.20414501,-0.69945735,0.32552397,0.12924434,0.8373866,0.13965215,-0.18809909,-0.09169272,0.44894218,0.049965467,-0.8307639,-0.19478117,0.13933833,-0.3895193,-0.1627083,0.0072448156,-0.11080309,0.6306529,0.17677821,0.010071747,0.15714543,-0.54520375,0.090222545,0.03456725,-0.100718975,-0.018808221,0.8153491,-0.021836558,-0.37113652,-0.12425675,0.55946547,0.013030768
anorexia,19c2c63bb5a8,infusion te verd endulz quem unas calor diari,0.2832978,-0.27482757,0.26427332,0.0036972808,0.19316177,-0.9250701,0.50430775,0.741064,-0.09215321,0.0038848147,-0.31536752,-0.9235805,1.1637982,-0.089812934,-1.1654767,0.20728537,0.65911233,-0.17861769,-0.7262215,-0.99023795,0.3543206,0.44673362,0.574799,-0.7874163,0.40524167,-0.20541458,0.5459341,1.0452403,-0.71435237,0.49755627,0.29584223,-0.2208423,0.57369274,-0.07580816,-0.31172925,0.8958513,0.80548316,0.17398225,-0.62782526,-0.5806391,0.6024332,-0.7239761,-0.66700566,0.054962173,0.1032733,-0.47964394,-0.39173752,-0.2660475,0.3965747,0.26895988
control,7a05551caa2e,cen real basic complet rap com com real dia dia signif siempr com plat fotogen vec realid dej tiemp com bonit complet salud,-0.13440314,-0.16747507,0.0456899,-0.19079702,0.070887476,-0.07939021,0.7029253,0.3416666,-0.7041417,-0.49157992,0.13248104,-0.030772079,0.45150432,-0.1220116,-0.36111844,0.6628093,0.46240246,0.8248982,-0.852633,-0.020254161,0.5298134,-0.28031346,0.5181026,-0.17656183,-0.08935692,0.1645696,-0.043587398,-0.030507585,-0.838487,-0.3732728,-0.20019966,-0.15161623,-0.04691777,-0.19009887,0.20848416,0.49349385,0.15060952,0.10335711,-0.04669854,-0.58298445,0.75377405,0.06517028,-0.30777177,-0.19964135,0.8445074,0.3138911,-0.15185075,-0.4753022,0.49864364,-0.22968563
anorexia,6c9877726fba,hoy voy ir pes nervi mied mism tiemp si baj sentir aun peor conmig mism,-0.23246516,0.22328539,-0.10553822,-0.57923627,0.20108774,-0.8416728,0.46867862,0.15187582,-0.1760652,-0.35419694,0.12937266,-1.0126055,0.16898724,0.8532297,-0.32005027,0.39800027,0.07595369,0.51245713,-0.5292651,-0.18113509,0.40319747,0.3297991,0.35375652,0.17849858,0.12330161,0.41482797,0.24252598,0.24458665,-0.7199587,0.33617577,0.02872177,0.2609981,-0.15982611,-0.19842573,0.4364897,0.7128514,0.5574169,0.5937571,0.042148624,-0.23497695,1.0411472,0.021234639,-0.1874703,-0.13974968,0.92309856,0.36355266,-0.19131877,-0.7561941,0.26538333,0.25936547
anorexia,ddf7421c10fd,obvi compr hac com re ric minim hambr,0.073666,-0.06509876,0.017938256,-0.35030532,0.032232404,0.055090282,0.39127475,0.6087315,-0.4495616,-0.12080586,0.6876675,-0.26835847,0.5801318,0.40309247,-0.6307768,0.27236745,-0.16561124,0.09059254,-0.75324994,-0.26158008,-0.41296208,0.5036801,0.8039988,-0.5779127,-0.10764603,0.65790486,0.039219886,0.6101498,0.0040652025,-0.28942373,0.14581223,-0.48256046,0.08835252,0.021598557,0.58342427,0.9503295,0.21758014,-0.36774582,-0.62875885,-0.32532087,0.7197736,-0.25868076,-0.07245366,-0.13757947,0.8223841,-0.017416004,-0.4751541,-0.077320874,0.07901221,-0.3166054
anorexia,9e16dfcde8ac,dias baj kil graci feliz echarl mas gan pued rend pued,-0.07428599,-0.2025167,-0.4948336,0.31496352,-0.6525929,-0.66783005,0.40161288,0.35259524,-0.15636514,-0.3374018,-0.0077329497,-1.1901422,0.4085867,0.25657713,-0.47321513,0.2611051,0.40847093,0.47637242,-0.58230066,-0.39937124,0.46751326,0.1610385,0.2943032,-0.24244171,-0.12681796,0.4919096,0.19820446,0.2061672,-0.5324932,0.34957662,0.27431163,-0.57373977,0.23805241,-0.29379642,-0.59628135,0.3875162,0.25677416,-0.050786756,-0.377827,-0.21841373,0.84488416,-0.08863853,0.37490398,0.09814546,0.33990678,0.07432086,0.16381,-0.7755234,0.6478018,-0.44731686
anorexia,94ed6be9b091,quer curios dej com des devorart porqu entreg cuerp,-0.23132628,-0.59422225,-0.6616909,0.045247376,-0.63851804,-0.35022908,0.6134759,0.26448333,-0.5913282,-0.7596743,0.3719922,-0.26539895,0.37253577,0.24337381,-0.09886023,0.6995879,0.10281562,-0.15256149,0.123134695,-0.4274016,0.02667534,0.22688702,1.1467997,-0.19412214,0.2271693,0.7112596,-0.023376634,-0.03460161,-0.63059306,-0.07341639,0.20940405,0.017586358,0.14479563,-0.007367121,-0.2986376,-0.3402646,0.1527082,-0.5018806,-0.06571799,-0.31024805,0.20350334,-0.028711565,-0.13956808,-0.03955757,1.1072623,0.021918617,-0.57532287,-0.017188605,0.3955729,0.2523398
anorexia,675e23b5f26e,mañan pas mañan ver cuant baj aqu sab,-0.38060847,0.12173642,-0.21247774,-0.30065462,-0.27602652,-1.0207733,0.6311563,0.9524116,-0.056576382,-0.4069949,-0.122078,-0.14170362,0.41056862,0.36253846,-0.7550228,-0.16662277,0.48370606,0.41644928,-0.9889239,-0.5928682,0.1621622,0.5817612,0.31923276,0.013948936,0.17277212,0.34722146,0.24592425,0.244967,-0.674814,-0.07560186,0.20778401,-0.53172076,-0.57284,-0.18586794,0.10620105,0.42701834,1.0187646,-0.4789106,0.2701149,-0.90045494,0.47422445,-0.09870885,0.10654432,-0.116630234,-0.037623756,-0.3190514,0.12234968,-0.19802299,0.25493068,-0.0046882965
anorexia,acd7a3c8c853,vid vid vid anorexi imagin dia,-0.19991095,-0.33862793,0.13944764,0.082713,-0.29795676,-0.22424291,0.22582614,0.6187517,-0.49471104,-0.20736577,-0.30433056,-0.37456623,0.21661489,0.4726661,-0.6926121,0.03362034,-0.02382473,-0.005470743,-0.43196216,0.14670648,0.3226073,0.85177875,0.18291451,-0.53901815,-0.07006088,0.06330249,-0.02268746,0.116353236,-0.2288568,0.81850797,-0.12546928,0.11145121,-0.012674178,-0.26226693,-0.9051097,0.15393865,0.7203303,-0.15374516,0.21800125,-0.2561463,0.8293407,0.57319283,0.015411216,-0.76285267,1.0176696,0.5411482,0.4219813,-0.6738734,0.5797817,-0.1622899
anorexia,7b9bf7ac6350,se pas si cos estomag empiez dol vuelv com,-0.5571271,-0.5850884,-0.56733745,-0.26833627,0.11390746,-0.27910918,0.7473201,0.59441626,-0.023445955,0.27009264,-0.0071256193,-0.46853125,0.80043185,0.51087254,-0.1969112,0.5940153,0.45223013,0.036297735,-0.82004875,-0.58399165,-0.19478357,0.24524225,0.5622346,-0.48747268,-0.14919439,-0.04028565,-0.029456314,0.08651836,-0.6030667,-0.26679298,0.1396758,-0.1825704,0.006733333,-0.09059408,-0.31934997,-0.068161674,1.0655422,0.06728951,0.1877376,-0.8812699,0.14894772,-0.2571562,0.19692992,-0.5673043,0.4460835,0.35900792,0.00043395907,-0.33100817,0.13577041,0.5203646
control,14b3332e8ae3,olla carn conejopollocerd curry se bien com hech oye qued ric,-0.2717314,0.04537475,-0.8617291,-0.014039587,-0.4464943,-0.38847142,1.3200599,0.8236738,-0.5499825,-0.105721906,0.4258714,-0.46019176,0.5003358,0.7197381,-0.4984379,0.48006007,0.27250424,0.33196673,-1.2524171,0.29564446,0.33566812,0.20229287,0.6657953,-1.0295466,0.6959216,0.16483599,0.724004,0.2688614,-0.016144313,-0.27760902,0.5711599,-0.1441523,-0.09576649,0.034045704,0.09738348,0.27266458,0.13528441,0.32638976,-0.45036256,-0.4485627,0.37674466,-0.2012116,-0.06619585,0.23093301,0.40401822,0.19601569,-0.40161532,0.30075628,-0.08711269,0.37099802
control,a4199053c0ae,vam todoooo dia durisimoooooo felicitacionesss full entren bien,-0.035291374,-0.041273303,0.1632155,-0.09638263,-0.06223876,-0.22332576,1.2622695,0.67405343,-0.77701503,-0.043196384,0.18224598,-0.4074926,0.07398307,0.16581775,0.039383207,0.21824977,0.45919755,0.30964592,-0.7044479,-0.06904029,-0.55640507,0.3078747,-0.089371465,0.079445794,0.602497,0.46546075,-0.3964851,-0.37952137,-0.26101005,0.08694539,-0.1716602,-0.28258935,0.07905889,-0.2827077,0.012677956,0.48763773,0.7754757,0.33508366,-0.2984352,-0.23165798,1.2065785,-0.4188872,0.124620005,-0.24253844,0.37158105,-0.63601094,0.080459245,-0.19577295,0.18499625,0.22047125
anorexia,84991ffecbe3,llev hor ayun,0.7948106,-0.4557751,-0.3241421,0.18616045,0.023734292,-0.6050882,0.7068489,0.41496173,0.36188272,-0.75655127,-0.22135103,-1.4325129,1.1336609,0.38790217,-0.4678521,-0.30011067,-0.047148675,-0.30900547,-1.2135272,0.023037395,0.39463267,1.1518224,0.20941041,-0.50689006,0.027162671,0.53178066,0.21609037,-0.06402466,-0.8622046,0.0124768615,0.08314399,-1.0827713,-0.7779314,-0.045343895,0.2509482,-0.3376061,1.4591547,0.30954108,-0.39809826,-0.7068691,1.0554616,0.2233866,-0.95245844,-0.7005752,0.75086784,-0.12910064,-0.24320364,-0.16180226,0.5059466,-0.23044004
anorexia,0d3b09265e72,cen porcion pizz,0.40720356,-0.1632648,-0.011063755,-0.27092555,0.058492262,-0.092000924,0.34291184,0.3238151,-0.9803708,-0.3177164,0.5604487,-0.27933553,0.9701082,0.48474595,0.1063118,0.7003083,1.1441787,0.38736606,-0.5078854,0.29048923,0.8827235,-0.08239893,0.49759007,-0.75357825,0.21608847,-0.47915658,0.15442076,-0.25131425,-0.90513325,-0.5294888,-0.0049049207,0.08383414,-0.26903555,0.38348818,0.36247408,0.9772722,0.19732851,-0.54039884,0.34064648,-0.6927698,0.384253,0.58057857,0.53227895,-0.6694954,-0.014355689,-0.47629213,-0.45893767,-0.4426845,0.5252473,0.33498678
anorexia,bcf87cab346d,hoy com sol vomit esom sient mal sient veo gord,-0.6289035,0.19209734,-0.26900268,-0.14089498,0.09101273,0.077422574,0.13432105,0.3761726,-0.32250416,-0.27609813,0.065788634,-0.5288908,0.3802545,0.42602357,-0.08058273,0.355366,0.30989435,0.34223473,-0.73408806,-0.44835567,0.43792605,0.11540304,0.8708545,-0.28021574,-0.049421083,0.30235896,-0.4617969,0.3643792,-0.8380896,-0.09041932,0.1857281,-0.25739518,-0.28078246,-0.75579727,-0.21268845,0.11058557,0.84249383,0.44350514,-0.31089148,-0.17904875,0.69646734,0.3591371,0.12290542,0.2486084,0.38934413,0.035220943,-0.10851123,-0.20879936,0.3457364,0.14615084
control,71cd317ba3d8,echal vistaz plan entren segur algun med,-0.43271607,-0.072610535,-0.15316238,-0.68830365,0.46734545,-0.2948871,1.0474093,0.70796055,-0.63607067,-0.28864112,0.04835393,-1.177906,0.66922456,0.28642493,-0.13963555,-0.4542547,0.55911237,0.4215558,-1.0337149,-0.45032686,-0.500037,0.79610485,0.07249067,0.19653443,0.59066105,0.58659744,-0.44932774,-0.05769974,-0.1686778,-0.204761,0.22419156,-0.7384204,0.034432232,0.18312535,-0.50634706,0.5249048,0.1147163,-0.15731934,0.15940222,0.18047608,1.2305524,-0.82809126,0.22252873,-0.5829034,0.8246425,-0.29745382,0.5528995,0.1110546,0.50097716,0.060738552
control,3a5106e56e95,guerrer siempr encuentr mejor moment lugar descans motivation,-0.031300068,-0.06960798,0.17102937,-0.54834795,0.21913181,-0.31858563,0.6896783,0.35771087,-0.48640436,-0.7542847,-0.4118526,0.24180114,-0.25888497,-0.21534133,0.01598636,-0.020666614,-0.005971648,-0.5021195,-0.24648899,-0.3018558,0.16930953,-0.31954074,1.0273032,-0.31123015,0.20926097,0.47840557,-0.024937183,-0.8234441,-0.68765473,-0.45141014,0.6886784,-0.18966262,-0.043380518,0.2441267,-0.31469512,0.50534534,0.72234875,0.13484058,-0.1932624,-0.38160184,1.2204573,-0.17350774,-0.33112964,0.28654116,0.92463076,0.019647358,0.37615103,-0.949111,0.18624313,-0.5000703
control,e3a3c7407a11,aliment mejor sistem inmun ayud adelgaz,-0.10608157,0.10708436,0.4511548,0.42978787,0.42962822,-0.5787113,0.4548217,-0.19288945,-0.47279644,-0.08101701,-0.2743617,-0.012220293,0.47146073,0.35044637,-0.86317533,-0.09233434,0.56595135,-0.1982354,-0.5103994,0.31623104,0.23002993,-0.16328464,0.97484714,-0.20983548,-0.34453905,0.33294222,-0.1192318,-0.09569598,-0.67860365,0.30971354,0.32827088,-0.37549135,-0.52901167,0.40466714,-0.0857484,-0.11286962,0.46560523,-0.18552136,-0.92995596,-0.32328436,0.39732328,-0.32651517,0.014147908,-0.14519267,1.0985101,-0.6419251,-0.53115755,-0.5652835,0.20557791,0.11989274
anorexia,94bb3739c642,primer seman siempr vomit,-0.0031364183,0.57963556,-0.43463388,-0.049858578,-0.1500104,0.27488166,0.10091613,0.6782202,-0.6203996,-0.47072434,0.15301812,-0.31012616,0.6202245,0.2855489,-0.36128598,0.21304215,0.26492798,0.21415052,-0.8752017,-0.2257658,-0.00036838063,0.046423092,0.98387575,-0.34058604,-0.080411784,0.8590777,0.18178192,-0.1439966,-0.585596,-0.8908849,0.5256878,-0.22469327,-0.5311615,0.4032267,-0.34999427,0.64438367,1.3002902,0.26721635,-0.088418484,-0.17214602,0.5797005,-0.09785248,-1.0889463,-0.0047819912,0.64040995,-0.082141325,0.45813587,-0.7206179,0.1355126,-0.6165974
control,e52187170aff,cuid cuerp unic lug viv graci,-0.39678064,-1.1345054,-0.26966295,-0.20096998,-0.54140866,-0.6482332,0.29678503,0.49115467,-1.1680824,-0.40326858,0.06228088,-0.7713761,0.6439058,0.49936154,-0.8630535,0.37941316,0.08727321,-0.20241709,-0.4368777,-0.35199723,0.52460307,0.3659995,1.0204992,-0.11372173,-0.032533795,0.4953262,-0.09599734,0.88883024,-0.6856323,-0.23112833,-0.046307337,0.02596584,0.07531051,-0.54716724,-0.72111815,-0.18583137,-0.24243374,0.051345747,-0.17870437,-0.69080216,0.5842417,-0.16713238,0.5021097,0.17294188,0.44026375,-0.01417768,0.5741556,-0.38545835,0.061199944,-1.0040895
anorexia,fbdd1477849b,oye bien flaquit dim met asi ded vomit g g g,-0.20623611,0.08086855,-0.69722396,0.17829153,0.115738876,-0.28858778,0.17255472,1.0250381,-1.2047701,-0.053640068,0.19578262,-1.0943313,0.6361811,1.1115785,-0.27122477,0.120035954,0.19962482,0.84919775,-1.0702678,0.69792724,-0.09504522,0.057883035,0.076947466,-0.6906237,0.09947774,0.46439666,-0.23029451,0.22909464,-0.32467306,-0.2889764,0.14890489,-0.026335442,0.12187376,0.20435038,-0.4713044,-0.44871017,0.91481614,0.47658923,-0.32506981,-0.8503757,0.50952774,0.25829852,-0.11657507,0.328629,1.0616521,0.14020194,-0.0952671,0.39266586,0.574079,0.6753172
control,891d83b92805,inculc import buen aliment nivel salud emocional proces difusion pegatin niñ ideal cas col punt cad dia com,0.010611295,-0.37377322,0.21245629,0.67423123,0.5700134,-0.23639327,0.68515867,0.8455074,-0.7543681,-0.10265562,-0.030769177,0.15020074,0.49226993,0.37179506,-1.0676761,0.31131113,0.7976563,0.30239332,-0.4811133,0.19601142,-0.09432694,0.5192652,0.8359061,0.07936683,-0.22391646,0.6941991,-0.06281923,0.16302268,-0.46740586,0.090441875,-0.54526246,0.27185535,-0.58133143,0.24452503,-0.3776089,-0.05396325,0.22094434,0.0644,-0.03833485,-0.5405441,0.7798321,-0.024000188,0.41927466,-0.060981646,0.36063397,-0.14855535,-0.063279785,-0.3339213,0.27650112,-0.23381978
anorexia,4f076f4a6ff6,kilit men,0.013474882,-0.51373893,0.33549178,-0.30860466,-0.13799709,-0.14402962,1.1286027,0.37830818,0.40772635,-1.1398919,-0.049538806,-0.86760736,0.23139378,0.7378892,-0.8182658,0.2820633,0.40118086,1.1555756,-0.99102414,0.39524457,-0.37705368,0.9383527,0.014607751,0.05070229,-0.16445625,0.42839617,0.58960253,0.0457536,-1.0818172,0.087935224,-0.73913455,-0.38913053,0.7995158,0.4155533,-1.2555094,0.3697676,0.3975645,-0.2640616,-0.94799346,-0.59701246,1.0529759,-0.03564939,0.26880017,-0.16396745,0.8480439,-0.060622312,0.023250937,0.042850167,0.6146975,0.40235817
control,defac326c40e,vid ejercici cuant dur fuert vuelv coach,-0.8139232,-0.7109431,0.15380904,0.124437265,0.18594071,-0.49510273,0.7502228,0.7212649,0.08758974,-0.30026382,-0.29440585,-0.15201382,0.7771564,0.11568568,-0.01585245,-0.1906679,0.51162183,0.23189498,-0.14838417,-0.9167649,0.45636442,0.9759061,0.3650365,-0.056629926,0.36946446,0.21508531,-0.35673562,-0.55945504,-0.5412642,0.106451884,0.12754253,-0.4507783,0.07670892,-0.13082692,-0.19870625,0.41699022,0.7889356,-0.48751026,-0.15096305,-0.7045601,0.46908933,-0.36655623,0.05096684,-0.5839919,0.9477547,0.090358116,0.23562351,-0.35056394,0.51965904,0.069485165
anorexia,60242e523261,vec bast querl pff botell agu chicl ser ahor compañ,-0.39348352,0.02520352,-0.6837177,-0.4491469,0.07061976,-0.02840661,0.6906736,0.45489854,-0.3787444,-0.045675226,0.20209542,-0.7354625,0.5701318,-0.08594002,-0.55937594,0.5270358,-0.15646438,0.16303208,-1.065242,-0.38557935,0.35568446,-0.40791154,0.5646048,0.049843766,0.12462424,-0.14641899,0.09718825,-0.018967668,-0.84239006,-0.22839603,-0.13945742,0.1843225,0.7172062,0.24144682,-0.09823432,0.09897012,0.6647193,-0.73579705,-0.2983541,-0.7770303,0.24985573,0.030618424,-0.27376318,0.19702984,0.31484318,-0.010811867,-1.1650796,-0.27712023,0.67159015,0.3498053
